id раздела;xmlid(код товара);id свойства;Значение свойства;
1368;30480;9;44.5
1368;30480;18;Фарфор
1368;30480;160;36.4
1368;30480;210;|1
1368;30480;1;Раковина
1368;30480;172;К стене
1380;408626;90;Россия
1383;10665;90;Россия
1384;424926;90;Россия
1384;424926;68;Косой
1385;424927;68;Косой
1385;424927;90;Украина
1386;424930;90;Украина
1386;424930;68;Косой
1388;424920;90;Украина
1389;408889;90;Украина
1390;408887;90;Украина
1392;408892;90;Украина
1393;408893;90;Украина
1394;424992;90;Украина
1395;408894;90;Украина
1396;424928;68;Косой
1396;424928;90;Украина
1398;86204;68;Косой
1398;86204;90;Украина
1399;77545;90;Украина
1399;77545;68;Косой
1400;86205;90;Украина
1400;86205;68;Косой
1401;143160;68;Косой
1401;143160;90;Россия
1402;86206;68;горизонтальный (в стену)
1402;86206;90;Украина
1403;112297;68;Косой
1403;112297;90;Украина
1404;409793;68;горизонтальный (в стену)
1404;409793;90;Россия
1465;178312;784;|гипсокартон
1465;178312;1207;Нет
1465;178312;1;Гипсокартон
1465;178312;2;Для облицовки стен, устройства перегородок
1465;178312;13;9.5
1465;178312;17;Нет
1465;178312;22;1200
1465;178312;32;2500
1465;178312;394;нет
1465;178312;451;Утонённая (УК)
1466;4720;784;|гипсокартон
1466;4720;1207;Да
1466;4720;1;Гипсокартон
1466;4720;2;Для облицовки стен, устройства перегородок
1466;4720;13;9.5
1466;4720;17;Нет
1466;4720;22;1200
1466;4720;32;2500
1467;174379;784;|гипсокартон
1467;174379;1207;Нет
1467;174379;1;Гипсокартон
1467;174379;2;Для облицовки стен, устройства перегородок
1467;174379;13;12.5
1467;174379;17;Нет
1467;174379;22;1200
1467;174379;32;2500
1467;174379;394;нет
1467;174379;451;Утонённая (УК)
1468;196708;784;|гипсокартон
1468;196708;1;Гипсокартон
1468;196708;2;Для облицовки стен, устройства перегородок
1468;196708;13;12.5
1468;196708;22;1200
1468;196708;32;3000
1469;7420;784;|гипсокартон
1469;7420;1207;Да
1469;7420;1;Гипсокартон
1469;7420;2;Для облицовки стен, устройства перегородок
1469;7420;13;12.5
1469;7420;17;Нет
1469;7420;22;1200
1469;7420;32;2500
1470;6070;784;|гипсокартон
1470;6070;1;Гипсокартон
1470;6070;2;Для облицовки стен, устройства перегородок
1470;6070;13;12.5
1470;6070;22;1200
1470;6070;32;3000
1471;191864;1207;Нет
1471;191864;1;Гипсокартон
1471;191864;2;Для облицовки стен, устройства перегородок
1471;191864;13;9.5
1471;191864;17;Да
1471;191864;22;1200
1471;191864;32;2500
1471;191864;394;нет
1471;191864;451;Утонённая (УК)
1472;3476;784;|гипсокартон
1472;3476;1207;Да
1472;3476;1;Гипсокартон
1472;3476;2;Для облицовки стен, устройства перегородок
1472;3476;13;9.5
1472;3476;22;1200
1472;3476;32;2500
1473;187073;1207;Нет
1473;187073;1;Гипсокартон
1473;187073;2;Для облицовки стен, устройства перегородок
1473;187073;13;12.5
1473;187073;17;Да
1473;187073;22;1200
1473;187073;32;2500
1473;187073;394;нет
1473;187073;451;Утонённая (УК)
1474;7421;784;|гипсокартон
1474;7421;1207;Да
1474;7421;1;Гипсокартон
1474;7421;2;Для облицовки стен, устройства перегородок
1474;7421;13;12.5
1474;7421;22;1200
1474;7421;32;2500
